Station,Date,Time,Precip,type,Air max,min,obs,Wx,Wind dir,speed,Bulb wet,dry,Soil max,min,Evap,Solar,ETo,RH max,min
FRESNO.A,19820101,2359,0.11,,50,37,,,,,,,52,50,,136,,,
FRESNO.A,19820102,2359,0.13,,46,32,,,,,,,50,49,,121,,,
FRESNO.A,19820103,2359,0,,44,29,,,,,,,51,49,,144,,,
FRESNO.A,19820104,2359,0.99,,50,41,,,,,,,52,50,,147,,,
FRESNO.A,19820105,2359,0.13,,53,44,,,,,,,50,49,,146,,,
FRESNO.A,19820106,2359,0,,44,35,,,,,,,50,49,,145,,,
FRESNO.A,19820107,2359,0,,48,33,,,,,,,50,49,,138,,,
FRESNO.A,19820108,2359,0,,52,29,,,,,,,51,50,,156,,,
FRESNO.A,19820109,2359,0,,52,27,,,,,,,52,50,,151,,,
FRESNO.A,19820110,2359,0,,56,29,,,,,,,52,50,,146,,,
FRESNO.A,19820111,2359,0,,57,30,,,,,,,52,50,,149,,,
FRESNO.A,19820112,2359,0,,43,34,,,,,,,51,50,,140,,,
FRESNO.A,19820113,2359,0,,45,39,,,,,,,52,50,,182,,,
FRESNO.A,19820114,2359,0,,40,37,,,,,,,51,50,,156,,,
FRESNO.A,19820115,2359,0,,40,37,,,,,,,51,50,,154,,,
FRESNO.A,19820116,2359,0,,43,38,,,,,,,51,50,,167,,,
FRESNO.A,19820117,2359,0,,42,36,,,,,,,51,50,,181,,,
FRESNO.A,19820118,2359,0,,43,34,,,,,,,51,50,,197,,,
FRESNO.A,19820119,2359,0.17,,49,36,,,,,,,51,50,,199,,,
FRESNO.A,19820120,2359,0.24,,46,39,,,,,,,51,50,,196,,,
FRESNO.A,19820121,2359,0.22,,48,35,,,,,,,50,49,,179,,,
FRESNO.A,19820122,2359,0,,48,30,,,,,,,51,50,,190,,,
FRESNO.A,19820123,2359,0,,50,31,,,,,,,51,50,,183,,,
FRESNO.A,19820124,2359,0,,51,31,,,,,,,52,50,,176,,,
FRESNO.A,19820125,2359,0,,64,32,,,,,,,52,50,,198,,,
FRESNO.A,19820126,2359,0.09,,52,43,,,,,,,52,50,,193,,,
FRESNO.A,19820127,2359,0,,52,35,,,,,,,52,51,,181,,,
FRESNO.A,19820128,2359,0.03,,50,36,,,,,,,51,50,,199,,,
FRESNO.A,19820129,2359,0,,50,39,,,,,,,52,50,,212,,,
FRESNO.A,19820130,2359,0,,54,32,,,,,,,52,50,,231,,,
FRESNO.A,19820131,2359,0,,54,30,,,,,,,52,50,,229,,,
FRESNO.A,19820201,2359,0,,55,33,,,,,,,52,50,,239,,,
FRESNO.A,19820202,2359,0,,59,32,,,,,,,52,50,,214,,,
FRESNO.A,19820203,2359,0,,59,34,,,,,,,52,50,,237,,,
FRESNO.A,19820204,2359,0,,49,34,,,,,,,51,49,,239,,,
FRESNO.A,19820205,2359,0,,54,34,,,,,,,52,51,,248,,,
FRESNO.A,19820206,2359,0,,57,31,,,,,,,52,51,,241,,,
FRESNO.A,19820207,2359,0,,57,31,,,,,,,53,51,,245,,,
FRESNO.A,19820208,2359,0,,58,40,,,,,,,52,50,,227,,,
FRESNO.A,19820209,2359,0,,53,38,,,,,,,53,51,,238,,,
FRESNO.A,19820210,2359,0,,49,42,,,,,,,52,50,,266,,,
FRESNO.A,19820211,2359,0,,56,30,,,,,,,52,50,,249,,,
FRESNO.A,19820212,2359,0,,64,33,,,,,,,52,50,,241,,,
FRESNO.A,19820213,2359,0.04,,59,40,,,,,,,52,51,,237,,,
FRESNO.A,19820214,2359,0.2,,67,47,,,,,,,54,51,,316,,,
FRESNO.A,19820215,2359,0.23,,65,55,,,,,,,53,51,,283,,,
FRESNO.A,19820216,2359,0.11,,68,53,,,,,,,53,51,,235,,,
FRESNO.A,19820217,2359,0,,65,47,,,,,,,54,52,,257,,,
FRESNO.A,19820218,2359,0,,60,45,,,,,,,53,51,,256,,,
FRESNO.A,19820219,2359,0,,65,44,,,,,,,54,52,,253,,,
FRESNO.A,19820220,2359,0,,72,44,,,,,,,54,52,,292,,,
FRESNO.A,19820221,2359,0,,76,47,,,,,,,54,52,,284,,,
FRESNO.A,19820222,2359,0,,56,50,,,,,,,54,52,,287,,,
FRESNO.A,19820223,2359,0,,56,42,,,,,,,54,52,,292,,,
FRESNO.A,19820224,2359,0,,60,41,,,,,,,54,52,,310,,,
FRESNO.A,19820225,2359,0,,64,40,,,,,,,53,51,,296,,,
FRESNO.A,19820226,2359,0,,63,42,,,,,,,54,52,,317,,,
FRESNO.A,19820227,2359,0,,64,40,,,,,,,55,53,,300,,,
FRESNO.A,19820228,2359,0,,68,43,,,,,,,55,53,,321,,,
FRESNO.A,19820301,2359,0.35,,57,52,,,,,,,55,53,,333,,,
FRESNO.A,19820302,2359,0.02,,62,46,,,,,,,55,53,,305,,,
FRESNO.A,19820303,2359,0,,59,38,,,,,,,54,52,,324,,,
FRESNO.A,19820304,2359,0,,59,38,,,,,,,55,53,,329,,,
FRESNO.A,19820305,2359,0,,61,37,,,,,,,56,53,,315,,,
FRESNO.A,19820306,2359,0,,64,35,,,,,,,56,54,,344,,,
FRESNO.A,19820307,2359,0.01,,63,43,,,,,,,56,53,,367,,,
FRESNO.A,19820308,2359,0,,69,42,,,,,,,56,54,,365,,,
FRESNO.A,19820309,2359,0.15,,68,43,,,,,,,56,54,,362,,,
FRESNO.A,19820310,2359,0.2,,69,54,,,,,,,56,53,,356,,,
FRESNO.A,19820311,2359,0.36,,59,50,,,,,,,57,54,,387,,,
FRESNO.A,19820312,2359,0,,60,47,,,,,,,57,54,,400,,,
FRESNO.A,19820313,2359,0,,64,44,,,,,,,56,55,,385,,,
FRESNO.A,19820314,2359,0.82,,57,48,,,,,,,56,55,,406,,,
FRESNO.A,19820315,2359,0,,55,44,,,,,,,57,55,,381,,,
FRESNO.A,19820316,2359,0.59,,54,43,,,,,,,57,55,,396,,,
FRESNO.A,19820317,2359,0.16,,47,42,,,,,,,57,54,,400,,,
FRESNO.A,19820318,2359,0.44,,52,42,,,,,,,57,55,,410,,,
FRESNO.A,19820319,2359,0,,55,36,,,,,,,58,56,,410,,,
FRESNO.A,19820320,2359,0,,58,33,,,,,,,59,56,,395,,,
FRESNO.A,19820321,2359,0,,62,35,,,,,,,59,56,,429,,,
FRESNO.A,19820322,2359,0,,65,37,,,,,,,59,57,,430,,,
FRESNO.A,19820323,2359,0,,69,39,,,,,,,59,56,,424,,,
FRESNO.A,19820324,2359,0,,70,42,,,,,,,58,56,,429,,,
FRESNO.A,19820325,2359,0.18,,58,45,,,,,,,59,57,,407,,,
FRESNO.A,19820326,2359,0.11,,65,50,,,,,,,59,56,,443,,,
FRESNO.A,19820327,2359,0,,67,46,,,,,,,59,57,,461,,,
FRESNO.A,19820328,2359,0.33,,53,44,,,,,,,59,57,,456,,,
FRESNO.A,19820329,2359,0.17,,47,40,,,,,,,60,57,,454,,,
FRESNO.A,19820330,2359,0.02,,60,42,,,,,,,60,57,,486,,,
FRESNO.A,19820331,2359,0.85,,60,40,,,,,,,60,57,,472,,,
FRESNO.A,19820401,2359,0.18,,49,39,,,,,,,60,57,,475,,,
FRESNO.A,19820402,2359,0,,59,34,,,,,,,60,57,,504,,,
FRESNO.A,19820403,2359,0,,66,43,,,,,,,60,58,,487,,,
FRESNO.A,19820404,2359,0,,61,45,,,,,,,61,57,,485,,,
FRESNO.A,19820405,2359,0,,60,42,,,,,,,61,58,,481,,,
FRESNO.A,19820406,2359,0,,51,37,,,,,,,62,58,,512,,,
FRESNO.A,19820407,2359,0,,58,32,,,,,,,61,58,,498,,,
FRESNO.A,19820408,2359,0,,63,40,,,,,,,61,58,,498,,,
FRESNO.A,19820409,2359,0,,62,42,,,,,,,61,59,,532,,,
FRESNO.A,19820410,2359,0.57,,63,52,,,,,,,61,59,,516,,,
FRESNO.A,19820411,2359,0.14,,70,52,,,,,,,62,59,,474,,,
FRESNO.A,19820412,2359,0,,67,45,,,,,,,61,59,,524,,,
FRESNO.A,19820413,2359,0,,68,46,,,,,,,62,59,,509,,,
FRESNO.A,19820414,2359,0,,69,47,,,,,,,62,59,,516,,,
FRESNO.A,19820415,2359,0,,61,44,,,,,,,62,59,,517,,,
FRESNO.A,19820416,2359,0,,67,41,,,,,,,63,59,,484,,,
FRESNO.A,19820417,2359,0,,72,44,,,,,,,63,60,,496,,,
FRESNO.A,19820418,2359,0,,74,46,,,,,,,63,60,,536,,,
FRESNO.A,19820419,2359,0,,76,48,,,,,,,63,60,,537,,,
FRESNO.A,19820420,2359,0,,80,48,,,,,,,63,60,,520,,,
FRESNO.A,19820421,2359,0,,84,50,,,,,,,63,60,,553,,,
FRESNO.A,19820422,2359,0,,81,50,,,,,,,63,60,,509,,,
FRESNO.A,19820423,2359,0,,82,51,,,,,,,63,60,,507,,,
FRESNO.A,19820424,2359,0,,81,49,,,,,,,64,61,,563,,,
FRESNO.A,19820425,2359,0,,82,49,,,,,,,64,61,,589,,,
FRESNO.A,19820426,2359,0,,78,52,,,,,,,64,61,,556,,,
FRESNO.A,19820427,2359,0,,81,47,,,,,,,65,62,,547,,,
FRESNO.A,19820428,2359,0,,83,50,,,,,,,66,62,,561,,,
FRESNO.A,19820429,2359,0,,80,49,,,,,,,66,62,,565,,,
FRESNO.A,19820430,2359,0,,85,52,,,,,,,66,63,,586,,,
FRESNO.A,19820501,2359,0,,80,51,,,,,,,66,62,,578,,,
FRESNO.A,19820502,2359,0,,83,52,,,,,,,66,63,,568,,,
FRESNO.A,19820503,2359,0,,87,54,,,,,,,66,63,,570,,,
FRESNO.A,19820504,2359,0,,85,56,,,,,,,67,63,,588,,,
FRESNO.A,19820505,2359,0,,86,56,,,,,,,67,64,,562,,,
FRESNO.A,19820506,2359,0,,88,54,,,,,,,67,64,,582,,,
FRESNO.A,19820507,2359,0,,90,57,,,,,,,68,65,,592,,,
FRESNO.A,19820508,2359,0,,78,53,,,,,,,68,65,,598,,,
FRESNO.A,19820509,2359,0,,66,51,,,,,,,68,65,,605,,,
FRESNO.A,19820510,2359,0,,73,44,,,,,,,68,65,,615,,,
FRESNO.A,19820511,2359,0,,74,46,,,,,,,68,65,,623,,,
FRESNO.A,19820512,2359,0,,80,48,,,,,,,68,65,,598,,,
FRESNO.A,19820513,2359,0,,85,50,,,,,,,68,65,,629,,,
FRESNO.A,19820514,2359,0,,80,54,,,,,,,68,65,,601,,,
FRESNO.A,19820515,2359,0,,83,51,,,,,,,69,66,,598,,,
FRESNO.A,19820516,2359,0,,90,56,,,,,,,70,66,,595,,,
FRESNO.A,19820517,2359,0,,88,56,,,,,,,69,66,,586,,,
FRESNO.A,19820518,2359,0,,78,46,,,,,,,70,66,,619,,,
FRESNO.A,19820519,2359,0,,85,50,,,,,,,70,67,,627,,,
FRESNO.A,19820520,2359,0,,92,54,,,,,,,70,67,,614,,,
FRESNO.A,19820521,2359,0,,91,57,,,,,,,70,67,,620,,,
FRESNO.A,19820522,2359,0,,90,56,,,,,,,70,67,,640,,,
FRESNO.A,19820523,2359,0,,97,62,,,,,,,71,67,,636,,,
FRESNO.A,19820524,2359,0,,101,67,,,,,,,71,67,,638,,,
FRESNO.A,19820525,2359,0,,101,66,,,,,,,71,68,,622,,,
FRESNO.A,19820526,2359,0,,90,58,,,,,,,72,68,,649,,,
FRESNO.A,19820527,2359,0,,81,56,,,,,,,72,68,,624,,,
FRESNO.A,19820528,2359,0,,83,55,,,,,,,72,68,,638,,,
FRESNO.A,19820529,2359,0,,80,53,,,,,,,72,68,,662,,,
FRESNO.A,19820530,2359,0,,82,49,,,,,,,72,69,,643,,,
FRESNO.A,19820531,2359,0,,79,52,,,,,,,73,69,,641,,,
FRESNO.A,19820601,2359,0,,79,50,,,,,,,73,70,,662,,,
FRESNO.A,19820602,2359,0,,79,50,,,,,,,73,69,,640,,,
FRESNO.A,19820603,2359,0,,83,50,,,,,,,73,70,,640,,,
FRESNO.A,19820604,2359,0,,78,49,,,,,,,73,70,,623,,,
FRESNO.A,19820605,2359,0,,79,49,,,,,,,73,70,,666,,,
FRESNO.A,19820606,2359,0,,82,49,,,,,,,73,70,,631,,,
FRESNO.A,19820607,2359,0,,82,52,,,,,,,73,70,,665,0.25,86.9,12.9
FRESNO.A,19820608,2359,0,,87,52,,,,,,,73,70,,648,0.26,94.3,11.3
FRESNO.A,19820609,2359,0,,92,59,,,,,,,73,70,,686,0.28,92.2,10.9
FRESNO.A,19820610,2359,0,,90,59,,,,,,,74,70,,670,0.28,84,14.2
FRESNO.A,19820611,2359,0,,88,57,,,,,,,74,71,,669,0.23,91.4,12.1
FRESNO.A,19820612,2359,0,,85,59,,,,,,,74,71,,680,0.28,73.6,11.9
FRESNO.A,19820613,2359,0,,84,55,,,,,,,75,71,,669,0.26,85.4,16.1
FRESNO.A,19820614,2359,0,,90,59,,,,,,,75,71,,663,0.25,93,17.2
FRESNO.A,19820615,2359,0,,98,65,,,,,,,75,71,,658,0.29,92,11.8
FRESNO.A,19820616,2359,0,,100,68,,,,,,,75,71,,669,0.3,91.4,11.8
FRESNO.A,19820617,2359,0,,92,72,,,,,,,75,71,,665,0.25,56.4,24.6
FRESNO.A,19820618,2359,0,,91,63,,,,,,,75,72,,665,0.25,79.9,35
FRESNO.A,19820619,2359,0,,97,60,,,NW,6,,,81,75,,639,0.27,65.3,25.1
FRESNO.A,19820620,2359,0,,93,62,,,,,,,75,72,,666,0.27,,
FRESNO.A,19820621,2359,0,,95,64,,,,,,,76,72,,671,0.27,,
FRESNO.A,19820622,2359,0,,97,61,,,NW,6,,,83,76,,656,0.28,94.4,29.7
FRESNO.A,19820623,2359,0,,94,63,,,,,,,76,73,,658,0.26,94.1,13.5
FRESNO.A,19820624,2359,0,,89,66,,,,,,,76,73,,657,0.2,77,20.2
FRESNO.A,19820625,2359,0,,88,60,,,,,,,76,72,,651,0.2,93.8,37.5
FRESNO.A,19820626,2359,0,,94,61,,,NW,9,,,79,73,,685,0.25,63.7,17.2
FRESNO.A,19820627,2359,0,,92,65,,,NW,9,,,80,74,,662,0.3,92.5,26.8
FRESNO.A,19820628,2359,0,,85,63,,,NW,6,,,77,74,,372,0.3,74.6,25.5
FRESNO.A,19820629,2359,0,,83,57,,,NW,7,,,76,72,,448,0.16,98.6,37.4
FRESNO.A,19820630,2359,0,,76,58,,,SE,3,,,74,72,,677,0.04,98.4,71.6
FRESNO.A,19820701,2359,0,,85,55,,,NW,5,,,76,70,,651,0.22,98.1,40
FRESNO.A,19820702,2359,0,,93,56,,,NW,5,,,77,72,,586,0.22,97.1,42.1
FRESNO.A,19820703,2359,0,,85,62,,,NW,8,,,75,72,,463,0.23,60.5,27.3
FRESNO.A,19820704,2359,0,,88,56,,,NW,8,,,74,71,,681,0.3,76.7,12.4
FRESNO.A,19820705,2359,0,,91,53,,,W,5,,,75,70,,677,0.27,95.4,15
FRESNO.A,19820706,2359,0,,97,58,,,NW,5,,,76,72,,660,0.29,92.8,11.6
FRESNO.A,19820707,2359,0,,94,59,,,NW,7,,,81,75,,605,0.3,80.8,13.8
FRESNO.A,19820708,2359,0,,95,63,,,NW,6,,,76,73,,639,0.3,63.8,10.8
FRESNO.A,19820709,2359,0,,95,62,,,,,,,80,76,,682,0.3,88.4,10.6
FRESNO.A,19820710,2359,0,,98,63,,,NW,6,,,77,73,,664,0.28,49.7,10
FRESNO.A,19820711,2359,0,,102,63,,,W,5,,,78,74,,670,0.3,89.4,11
FRESNO.A,19820712,2359,0,,104,63,,,NW,5,,,79,75,,649,0.3,95.4,42.7
FRESNO.A,19820713,2359,0,,105,64,,,W,6,,,79,75,,661,0.33,92.4,8.8
FRESNO.A,19820714,2359,0,,102,66,,,NW,5,,,79,76,,657,0.33,67.6,17.8
FRESNO.A,19820715,2359,0,,103,65,,,W,6,,,80,76,,648,0.33,93.3,8.3
FRESNO.A,19820716,2359,0,,95,65,,,,,,,80,77,,646,0.33,60.4,9.4
FRESNO.A,19820717,2359,0,,97,55,,,NW,4,,,78,74,,657,0.31,52.3,10.9
FRESNO.A,19820718,2359,0,,98,60,,,W,6,,,79,74,,651,0.28,91.8,11.9
FRESNO.A,19820719,2359,0,,99,60,,,W,5,,,79,75,,655,0.28,85,9.3
FRESNO.A,19820720,2359,0,,102,63,,,NW,6,,,79,75,,643,0.31,67,9.2
FRESNO.A,19820721,2359,0,,100,61,,,NW,5,,,79,75,,650,0.3,59.8,8.1
FRESNO.A,19820722,2359,0,,105,59,,,NW,4,,,79,75,,643,0.3,92.8,7.5
FRESNO.A,19820723,2359,0,,102,69,,,,,,,80,77,,634,0.3,85.9,7.6
FRESNO.A,19820724,2359,0,,106,70,,,W,5,,,80,76,,608,0.29,45.9,8.4
FRESNO.A,19820725,2359,0,,99,64,,,W,6,,,80,76,,626,0.29,78.9,9.1
FRESNO.A,19820726,2359,0,,107,63,,,W,5,,,80,76,,634,0.3,70.4,8.2
FRESNO.A,19820727,2359,0,,100,69,,,,,,,80,77,,656,0.3,62.2,8.5
FRESNO.A,19820728,2359,0,,102,66,,,NW,6,,,80,76,,604,0.29,48.9,9.1
FRESNO.A,19820729,2359,0,,103,71,,,,,,,79,76,,646,0.3,79.2,8.8
FRESNO.A,19820730,2359,0,,104,72,,,,,,,80,76,,646,0.3,,
FRESNO.A,19820731,2359,0,,106,68,,,,,,,80,76,,646,0.29,,
FRESNO.A,19820801,2359,0,,100,66,,,,,,,80,76,,643,0.29,,
FRESNO.A,19820802,2359,0,,102,55,,,NW,6,,,78,74,,627,0.29,53.1,8.7
FRESNO.A,19820803,2359,0,,92,55,,,NW,6,,,77,74,,626,0.27,82.6,10.6
FRESNO.A,19820804,2359,0,,92,60,,,,,,,79,76,,638,0.27,92.7,61.3
FRESNO.A,19820805,2359,0,,99,58,,,W,5,,,78,74,,622,0.28,81.9,10.8
FRESNO.A,19820806,2359,0,,96,64,,,,,,,80,76,,622,0.28,96,15.4
FRESNO.A,19820807,2359,0,,103,74,,,W,4,,,78,76,,427,0.27,71.3,10.3
FRESNO.A,19820808,2359,0,,108,66,,,S,4,,,79,76,,602,0.28,92.8,7.2
FRESNO.A,19820809,2359,0,,99,66,,,NW,7,,,78,76,,619,0.28,79.8,9.5
FRESNO.A,19820810,2359,0,,95,57,,,NW,7,,,77,74,,617,0.28,88.9,9.5
FRESNO.A,19820811,2359,0,,94,59,,,NW,7,,,77,74,,612,0.28,88.2,57.2
FRESNO.A,19820812,2359,0,,100,58,,,NW,4,,,78,74,,598,0.25,91.8,13.1
FRESNO.A,19820813,2359,0,,96,66,,,,,,,80,76,,613,0.25,95.9,21.1
FRESNO.A,19820814,2359,0,,91,60,,,NW,6,,,77,74,,577,0.26,70.3,18.6
FRESNO.A,19820815,2359,0,,95,58,,,NW,6,,,77,74,,583,0.25,96.6,13.3
FRESNO.A,19820816,2359,0,,98,59,,,NW,5,,,77,74,,562,0.25,92.6,11.2
FRESNO.A,19820817,2359,0,,102,60,,,NW,5,,,78,74,,569,0.27,95.6,10.2
FRESNO.A,19820818,2359,0,,106,62,,,NW,4,,,78,74,,566,0.27,86.6,7.7
FRESNO.A,19820819,2359,0,,100,63,,,W,5,,,78,75,,530,0.26,81.1,12.5
FRESNO.A,19820820,2359,0,,98,65,,,,,,,79,75,,577,0.26,90.3,60
FRESNO.A,19820821,2359,0,,106,67,,,W,4,,,80,76,,521,0.25,60.7,32.1
FRESNO.A,19820822,2359,0,,107,71,,,NW,5,,,81,77,,535,0.29,87.9,9.7
FRESNO.A,19820823,2359,0,,104,71,,,NW,7,,,80,77,,552,0.29,38.4,9.6
FRESNO.A,19820824,2359,0,,103,68,,,W,3,,,79,76,,396,0.19,65.9,9.3
FRESNO.A,19820825,2359,0,,98,67,,,W,5,,,79,76,,539,0.19,88.8,15.1
FRESNO.A,19820826,2359,0,,95,60,,,NW,5,,,79,75,,509,0.22,90.8,10.6
FRESNO.A,19820827,2359,0,,91,58,,,,,,,78,75,,574,0.22,97.8,86.1
FRESNO.A,19820828,2359,0,,99,68,,,W,5,,,79,76,,490,0.23,45.4,21.4
FRESNO.A,19820829,2359,0,,90,67,,,NW,8,,,77,75,,535,0.3,48.4,13.7
FRESNO.A,19820830,2359,0.02,,91,68,,,,,,,78,75,,541,0.3,82.6,16.5
FRESNO.A,19820831,2359,0.01,,97,56,,,,,,,78,75,,547,0.25,93.9,11.5
FRESNO.A,19820901,2359,0.01,,98,58,,,,,,,78,74,,398,0.25,93.9,14.6
FRESNO.A,19820902,2359,0,,102,67,,,W,5,,,77,74,,645,0.22,94.8,11.2
FRESNO.A,19820903,2359,0,,95,65,,,,,,,78,75,,528,0.22,91.9,70.4
FRESNO.A,19820904,2359,0,,93,61,,,,,,,77,75,,515,0.24,,
FRESNO.A,19820905,2359,0,,100,59,,,W,4,,,76,73,,523,0.24,73.5,10.9
FRESNO.A,19820906,2359,0,,103,62,,,NW,4,,,76,73,,458,0.22,92.9,9.1
FRESNO.A,19820907,2359,0,,103,62,,,SE,3,,,77,74,,503,0.21,93.6,9.3
FRESNO.A,19820908,2359,0,,106,63,,,W,4,,,77,74,,493,0.21,86.9,11.3
FRESNO.A,19820909,2359,0,,99,64,,,NW,4,,,77,75,,491,0.25,83.4,10.9
FRESNO.A,19820910,2359,0,,88,64,,,,,,,76,73,,518,0.25,84,35.1
FRESNO.A,19820911,2359,0,,93,55,,,SE,4,,,75,73,,495,0.22,56.8,13.1
FRESNO.A,19820912,2359,0,,95,57,,,NW,4,,,74,72,,496,0.22,93.9,10.3
FRESNO.A,19820913,2359,0,,92,54,,,W,4,,,74,72,,488,0.22,92.8,16.6
FRESNO.A,19820914,2359,0,,90,56,,,NW,6,,,74,72,,482,0.2,95.5,13.6
FRESNO.A,19820915,2359,0,,79,57,,,NW,3,,,73,72,,173,0.2,96.9,41.4
FRESNO.A,19820916,2359,0,,80,60,,,W,4,,,73,71,,312,0.1,96.9,43.1
FRESNO.A,19820917,2359,0,,79,62,,,,,,,74,72,,468,0.1,94.2,90.7
FRESNO.A,19820918,2359,0,,86,60,,,NW,6,,,73,71,,379,0.17,86.8,37.1
FRESNO.A,19820919,2359,0,,82,57,,,NW,6,,,73,71,,432,0.16,96.5,34.2
FRESNO.A,19820920,2359,0,,85,53,,,NW,5,,,72,70,,470,0.16,95.8,25.2
FRESNO.A,19820921,2359,0,,91,51,,,NW,3,,,72,69,,463,0.17,98.3,15.1
FRESNO.A,19820922,2359,3.7,,99,52,,,NW,3,,,73,70,,450,0.17,98.3,51.3
FRESNO.A,19820923,2359,3.7,,99,52,,,NW,3,,,73,70,,450,0.12,95.9,27.6
FRESNO.A,19820924,2359,0.22,,73,66,,,,,,,73,71,,451,0.12,98.3,87.8
FRESNO.A,19820925,2359,0.85,,71,66,,,,,,,73,71,,441,0.15,,
FRESNO.A,19820926,2359,0.04,,72,53,,,NW,7,,,73,71,,408,0.12,93.8,53.7
FRESNO.A,19820927,2359,0.04,,74,53,,,NW,7,,,71,69,,440,0.15,94.9,36.5
FRESNO.A,19820928,2359,0,,81,40,,,W,3,,,70,68,,435,0.15,99.7,24.2
FRESNO.A,19820929,2359,0,,71,47,,,NW,7,,,69,67,,415,0.15,96.4,28
FRESNO.A,19820930,2359,0,,78,39,,,SE,3,,,68,65,,431,0.14,97.8,15.7
FRESNO.A,19821001,2359,0.12,,82,39,,,S,2,,,67,65,,422,0.14,98.6,15
FRESNO.A,19821002,2359,0,,90,39,,,N,2,,,68,65,,418,0.14,98.8,12.4
FRESNO.A,19821003,2359,0,,90,45,,,NW,3,,,68,65,,410,0.14,96.9,12.9
FRESNO.A,19821004,2359,0,,82,42,,,NW,6,,,67,65,,415,0.17,97.4,14.1
FRESNO.A,19821005,2359,0,,84,38,,,SE,4,,,66,64,,413,0.13,98.4,16.7
FRESNO.A,19821006,2359,0,,88,38,,,NW,5,,,67,63,,393,0.15,99.3,13.3
FRESNO.A,19821007,2359,0,,73,46,,,NW,8,,,66,64,,376,0.13,94.5,27.5
FRESNO.A,19821008,2359,0,,80,38,,,SE,3,,,65,62,,394,0.13,97.5,17.8
FRESNO.A,19821009,2359,0,,87,36,,,W,2,,,65,62,,390,0.13,99.6,12.3
FRESNO.A,19821010,2359,0,,87,44,,,S,3,,,65,62,,390,0.15,95.6,11.1
FRESNO.A,19821011,2359,0,,90,46,,,S,3,,,66,63,,379,0.14,94.1,11.5
FRESNO.A,19821012,2359,0,,93,47,,,SE,2,,,66,63,,382,0.14,94,9.9
FRESNO.A,19821013,2359,0,,89,46,,,W,3,,,66,63,,374,0.15,93,10.4
FRESNO.A,19821014,2359,0,,92,53,,,SE,4,,,67,63,,355,0.15,91.2,10.9
FRESNO.A,19821015,2359,0,,94,46,,,S,2,,,66,63,,356,0.13,95,10.1
FRESNO.A,19821016,2359,0,,92,39,,,NW,4,,,66,63,,357,0.15,99.4,11.7
FRESNO.A,19821017,2359,0,,79,49,,,NW,5,,,66,63,,351,0.12,94.2,26.5
FRESNO.A,19821018,2359,0,,83,37,,,SE,3,,,65,62,,338,0.12,100,23.5
FRESNO.A,19821019,2359,0,,82,56,,,SE,4,,,66,63,,268,0.11,90,26.2
FRESNO.A,19821020,2359,0,,82,49,,,NW,3,,,66,63,,316,0.11,91.3,20.9
FRESNO.A,19821021,2359,0,,80,48,,,E,3,,,66,63,,201,0.09,95.5,31.7
FRESNO.A,19821022,2359,0,,85,60,,,E,4,,,67,64,,185,0.12,75.3,16.4
FRESNO.A,19821023,2359,0,,89,58,,,E,6,,,66,65,,261,0.15,89.6,13.7
FRESNO.A,19821024,2359,0,,73,58,,,SE,6,,,66,65,,164,0.06,93.4,65.4
FRESNO.A,19821025,2359,0,,77,57,,,SE,7,,,67,65,,192,0.07,95.3,51.5
FRESNO.A,19821026,2359,0,,66,47,,,NW,9,,,66,63,,319,0.11,98.1,43
FRESNO.A,19821027,2359,0,,70,32,,,NW,3,,,64,61,,314,0.07,100,39.7
FRESNO.A,19821028,2359,0,,73,28,,,NW,2,,,63,60,,283,0.07,100,34.4
FRESNO.A,19821029,2359,0,,75,34,,,SE,4,,,63,60,,236,0.07,99.4,37.9
FRESNO.A,19821030,2359,0,,62,44,,,SE,7,,,62,61,,282,0.03,97.9,87.7
FRESNO.A,19821031,2359,0,,72,36,,,NW,3,,,63,61,,222,0.05,99.6,58.5
FRESNO.A,19821101,2359,0,,69,48,,,NW,3,,,63,60,,266,0.08,100,49
FRESNO.A,19821102,2359,0.51,,68,51,,,S,2,,,64,62,,268,0.07,100,53.2
FRESNO.A,19821103,2359,0.16,,72,44,,,W,2,,,62,60,,267,0.07,100,19.2
FRESNO.A,19821104,2359,0,,70,42,,,NW,2,,,62,60,,290,0.09,100,20.5
FRESNO.A,19821105,2359,0,,76,38,,,SE,2,,,61,58,,276,0.07,100,19.6
FRESNO.A,19821106,2359,0,,74,38,,,NW,2,,,60,58,,252,0.07,100,23.3
FRESNO.A,19821107,2359,0,,66,41,,,NW,3,,,60,58,,143,0.04,100,45.8
FRESNO.A,19821108,2359,0,,68,37,,,NW,4,,,59,57,,253,0.07,98.9,19
FRESNO.A,19821109,2359,0.04,,52,39,,,E,7,,,57,56,,256,0.01,100,65.8
FRESNO.A,19821110,2359,0.04,,61,38,,,SE,5,,,57,56,,181,0.05,92.9,43.2
FRESNO.A,19821111,2359,0,,64,31,,,N,3,,,56,54,,270,0.06,100,25.8
FRESNO.A,19821112,2359,0,,64,33,,,NW,3,,,56,53,,222,0.05,100,34
FRESNO.A,19821113,2359,0,,47,38,,,S,3,,,55,55,,50,0.01,100,84.5
FRESNO.A,19821114,2359,0,,58,36,,,NW,3,,,56,54,,157,0.03,100,45.3
FRESNO.A,19821115,2359,0,,45,37,,,NW,3,,,54,54,,52,0.01,100,85.3
